source,station_name,line_name,passenger_flow,latitude,longitude
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Нижегородская,Московское центральное кольцо,7663920,55.73199052,37.72929852
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Новохохловская,Московское центральное кольцо,2633386,55.72455793,37.71777488
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Окружная,Московское центральное кольцо,6082317,55.84850349,37.5728966
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Панфиловская,Московское центральное кольцо,3392628,55.79725283,37.4984466
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Площадь Гагарина,Московское центральное кольцо,7193124,55.70724986,37.5856555
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Ростокино,Московское центральное кольцо,16101716,55.83934892,37.66900508
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Соколиная Гора,Московское центральное кольцо,3402492,55.76992414,37.74506779
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Стрешнево,Московское центральное кольцо,7839648,55.81268672,37.48807978
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Угрешская,Московское центральное кольцо,2683170,55.7175109,37.69589103
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Хорошёво,Московское центральное кольцо,3972546,55.77682768,37.50723713
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Шелепиха,Московское центральное кольцо,7192578,55.75615589,37.52508563
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Шоссе Энтузиастов,Московское центральное кольцо,3684124,55.75865093,37.7485767
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Косино,Некрасовская линия,2405458,55.70177453,37.85058927
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Лухмановская,Некрасовская линия,9280436,55.70943239,37.89616637
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Некрасовка,Некрасовская линия,28272684,55.70268563,37.92909816
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Нижегородская,Некрасовская линия,24141446,55.73089923,37.73089647
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Окская,Некрасовская линия,5347804,55.7187253,37.78048645
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Стахановская,Некрасовская линия,4391972,55.727168,37.75143049
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Юго-Восточная,Некрасовская линия,7187592,55.70510787,37.81795606
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,улица Дмитриевского,Некрасовская линия,4888431,55.7108516,37.87752445
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Алтуфьево,Серпуховско-Тимирязевская линия,17436128,55.89666487,37.58657382
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Аннино,Серпуховско-Тимирязевская линия,11498804,55.58147989,37.59612016
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Бибирево,Серпуховско-Тимирязевская линия,15276096,55.88388792,37.60418044
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Боровицкая,Серпуховско-Тимирязевская линия,4780242,55.75048824,37.60931366
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Бульвар Дмитрия Донского,Серпуховско-Тимирязевская линия,24079326,55.56798315,37.57654585
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Владыкино,Серпуховско-Тимирязевская линия,8677146,55.8460313,37.58956016
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Дмитровская,Серпуховско-Тимирязевская линия,15800564,55.80788557,37.58023414
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Менделеевская,Серпуховско-Тимирязевская линия,11743605,55.78142827,37.5987444
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Нагатинская,Серпуховско-Тимирязевская линия,17898588,55.68169613,37.62103502
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Нагорная,Серпуховско-Тимирязевская линия,8794458,55.67291296,37.61036192
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Нахимовский проспект,Серпуховско-Тимирязевская линия,9296820,55.66161695,37.60400745
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Отрадное,Серпуховско-Тимирязевская линия,23315864,55.86286662,37.60373786
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Петровско-Разумовская,Серпуховско-Тимирязевская линия,0,55.83327753,37.57252517
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Полянка,Серпуховско-Тимирязевская линия,8664964,55.73684992,37.6187172
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Пражская,Серпуховско-Тимирязевская линия,22777476,55.61171176,37.60318396
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Савёловская,Серпуховско-Тимирязевская линия,14208600,55.7940549,37.58711093
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Севастопольская,Серпуховско-Тимирязевская линия,4001590,55.65128689,37.59865653
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Серпуховская,Серпуховско-Тимирязевская линия,10872324,55.72687142,37.6248393
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Тимирязевская,Серпуховско-Тимирязевская линия,11246888,55.81873492,37.57516069
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Тульская,Серпуховско-Тимирязевская линия,16635486,55.7078627,37.62246985
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Улица академика Янгеля,Серпуховско-Тимирязевская линия,13301995,55.59453479,37.60043336
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Цветной бульвар,Серпуховско-Тимирязевская линия,11481480,55.77165653,37.62070698
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Чертановская,Серпуховско-Тимирязевская линия,15605616,55.63993504,37.60788255
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Чеховская,Серпуховско-Тимирязевская линия,10917428,55.76604793,37.60817054
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Южная,Серпуховско-Тимирязевская линия,11035536,55.62145472,37.60763935
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Библиотека имени Ленина,Сокольническая линия,0,55.75196259,37.61024637
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Бульвар Рокоссовского,Сокольническая линия,13312685,55.8132615,37.73515608
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Воробьёвы горы,Сокольническая линия,8123140,55.70932337,37.55763566
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Комсомольская,Сокольническая линия,11639369,55.77447863,37.65570334
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Красносельская,Сокольническая линия,8901298,55.77995778,37.66608306
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Красные ворота,Сокольническая линия,11659696,55.76831943,37.64804177
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Кропоткинская,Сокольническая линия,12662349,55.74497102,37.60153417
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Лубянка,Сокольническая линия,13583600,55.7590105,37.62588788
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Новомосковская,Сокольническая линия,5852364,55.55981196,37.47041233
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Ольховая,Сокольническая линия,4513747,55.56927661,37.45878394
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Охотный ряд,Сокольническая линия,26278902,55.75611381,37.61773802
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Парк культуры,Сокольническая линия,4254352,55.73534749,37.59331888
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Потапово,Сокольническая линия,8672790,55.55357647,37.49536615
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Преображенская площадь,Сокольническая линия,19514573,55.7963426,37.713892
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Прокшино,Сокольническая линия,6420802,55.5868967,37.43387932
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Проспект Вернадского,Сокольническая линия,10440689,55.67600467,37.50532728
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Румянцево,Сокольническая линия,6052418,55.63293499,37.43960041
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Саларьево,Сокольническая линия,18931480,55.62170737,37.42425039
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Сокольники,Сокольническая линия,7276856,55.78931576,37.67993354
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Спортивная,Сокольническая линия,12475704,55.72385915,37.56589587
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Тропарёво,Сокольническая линия,8360488,55.64615923,37.47349294
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Университет,Сокольническая линия,16117718,55.69196732,37.5345265
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Филатов луг,Сокольническая линия,11566100,55.60139489,37.40920926
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Фрунзенская,Сокольническая линия,15056953,55.72741432,37.5805915
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Черкизовская,Сокольническая линия,9619880,55.80280904,37.74447723
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Чистые пруды,Сокольническая линия,9759340,55.76501439,37.63825287
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Юго-Западная,Сокольническая линия,24713104,55.66254407,37.48313859
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Аэропорт Внуково,Солнцевская линия,4434450,55.60683311,37.2902122
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Боровское шоссе,Солнцевская линия,2665485,55.64841095,37.37181963
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Говорово,Солнцевская линия,6429524,55.65933933,37.41879596
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Деловой центр,Солнцевская линия,10304660,55.74915269,37.53770823
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Ломоносовский проспект,Солнцевская линия,7124418,55.70538672,37.51331198
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Минская,Солнцевская линия,3686684,55.72362888,37.49817975
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Мичуринский проспект,Солнцевская линия,1183694,55.68965792,37.48349007
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Новопеределкино,Солнцевская линия,8009368,55.64068791,37.35648789
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Озёрная,Солнцевская линия,8704132,55.67138372,37.45015694
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Парк Победы,Солнцевская линия,2148836,55.73712999,37.51543517
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Пыхтино,Солнцевская линия,4874210,55.62503555,37.29779906
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Раменки,Солнцевская линия,9607941,55.69685525,37.49792324
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Рассказовка,Солнцевская линия,9145745,55.63422396,37.33470057
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Солнцево,Солнцевская линия,10140668,55.65021011,37.39204021
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Баррикадная,Таганско-Краснопресненская линия,11979753,55.760671,37.581254
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Беговая,Таганско-Краснопресненская линия,15296442,55.77403397,37.54453757
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Волгоградский проспект,Таганско-Краснопресненская линия,10246580,55.72567202,37.68499577
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Выхино,Таганско-Краснопресненская линия,28339775,55.71574531,37.81902166
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Жулебино,Таганско-Краснопресненская линия,12237302,55.68652378,37.85688019
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Китай-город,Таганско-Краснопресненская линия,0,55.75371212,37.63541862
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Котельники,Таганско-Краснопресненская линия,28396613,55.67527909,37.85631134
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Кузнецкий мост,Таганско-Краснопресненская линия,11488826,55.76154829,37.62421828
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Кузьминки,Таганско-Краснопресненская линия,26526312,55.70559151,37.76727466
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Лермонтовский проспект,Таганско-Краснопресненская линия,8034714,55.70207707,37.84992497
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Октябрьское поле,Таганско-Краснопресненская линия,19047520,55.793936,37.49232145
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Планерная,Таганско-Краснопресненская линия,19907040,55.85959134,37.43689833
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Полежаевская,Таганско-Краснопресненская линия,14102125,55.77806977,37.5214206
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Пролетарская,Таганско-Краснопресненская линия,15655923,55.73179765,37.66441214
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Пушкинская,Таганско-Краснопресненская линия,21714525,55.76544214,37.60375243
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Рязанский проспект,Таганско-Краснопресненская линия,12935276,55.7162325,37.79278111
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Спартак,Таганско-Краснопресненская линия,5222960,55.81750787,37.43464984
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Сходненская,Таганско-Краснопресненская линия,22787775,55.8495797,37.43923972
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Таганская,Таганско-Краснопресненская линия,6807150,55.73927912,37.65298152
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Текстильщики,Таганско-Краснопресненская линия,25985568,55.70953927,37.73315399
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Тушинская,Таганско-Краснопресненская линия,20260855,55.8256006,37.43599585
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Улица 1905 года,Таганско-Краснопресненская линия,22003413,55.76389023,37.56242376
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Щукинская,Таганско-Краснопресненская линия,20286036,55.80913462,37.46270769
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Академическая,Троицкая линия,149568,55.68759731,37.57531386
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Вавиловская,Троицкая линия,200625,55.68409645,37.54019383
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Генерала Тюленева,Троицкая линия,2762552,55.62648499,37.4860353
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,ЗИЛ,Троицкая линия,101980,55.69615141,37.64331963
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Коммунарка,Троицкая линия,2532078,55.57376994,37.4681593
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Корниловская,Троицкая линия,3223180,55.59797314,37.47937796
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Крымская,Троицкая линия,74906,55.68977709,37.61068389
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Новаторская,Троицкая линия,6341442,55.67061132,37.52022883
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Новомосковская,Троицкая линия,727270,55.55992573,37.46490422
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Тютчевская,Троицкая линия,1700941,55.61847815,37.4819711
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Университет Дружбы Народов,Троицкая линия,5130444,55.64916429,37.50747371
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Александровский сад,Филёвская линия,9974052,55.75226513,37.60905279
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Арбатская,Филёвская линия,3034188,55.75213694,37.60164326
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Багратионовская,Филёвская линия,7924594,55.74365424,37.49739367
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Деловой центр,Филёвская линия,7894378,55.74842395,37.54375468
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Кунцевская,Филёвская линия,3093078,55.73068215,37.44547089
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Кутузовская,Филёвская линия,4569814,55.74062975,37.53430245
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Москва-Сити,Филёвская линия,4190705,55.74789091,37.53356887
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Пионерская,Филёвская линия,2794252,55.73596693,37.4667754
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Смоленская,Филёвская линия,4309125,55.74895548,37.58216753
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Студенческая,Филёвская линия,3002401,55.7389083,37.54833357
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Фили,Филёвская линия,8662512,55.74541547,37.51581779
https://tengri.postgrespro.ru/documentation/en/stable/_attachments/metro_exits_traffic_2025.xlsx,Филёвский парк,Филёвская линия,4587632,55.73943413,37.48289946
